id,genus,species,subspecies,name,recordist,country,location,latitude,longitude,altitude,sound_type,source_url,license,time,date,remarks,filename,mean,median,std_dev,minimum,maximum
173153,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173153,//creativecommons.org/licenses/by-nc-sa/4.0/,08:55,2014-01-01,Typical 2-phrase song characteristic of birds from SW USA. Habitat is Madrean oak/pine/juniper canyon woodlands.,173153-3.wav,165.1085975,219.0,93.56717388637425,0.0,255.0
173153,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173153,//creativecommons.org/licenses/by-nc-sa/4.0/,08:55,2014-01-01,Typical 2-phrase song characteristic of birds from SW USA. Habitat is Madrean oak/pine/juniper canyon woodlands.,173153-4.wav,156.7986625,218.0,100.39171131478483,0.0,255.0
173153,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173153,//creativecommons.org/licenses/by-nc-sa/4.0/,08:55,2014-01-01,Typical 2-phrase song characteristic of birds from SW USA. Habitat is Madrean oak/pine/juniper canyon woodlands.,173153-5.wav,163.348045,222.0,95.9445429645583,0.0,255.0
173153,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173153,//creativecommons.org/licenses/by-nc-sa/4.0/,08:55,2014-01-01,Typical 2-phrase song characteristic of birds from SW USA. Habitat is Madrean oak/pine/juniper canyon woodlands.,173153-6.wav,159.1581425,224.0,99.70516011445794,0.0,255.0
173153,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173153,//creativecommons.org/licenses/by-nc-sa/4.0/,08:55,2014-01-01,Typical 2-phrase song characteristic of birds from SW USA. Habitat is Madrean oak/pine/juniper canyon woodlands.,173153-7.wav,160.74082,227.0,98.28064158687407,0.0,255.0
173153,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173153,//creativecommons.org/licenses/by-nc-sa/4.0/,08:55,2014-01-01,Typical 2-phrase song characteristic of birds from SW USA. Habitat is Madrean oak/pine/juniper canyon woodlands.,173153-8.wav,160.4750925,224.0,98.42266568030173,0.0,255.0
173153,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173153,//creativecommons.org/licenses/by-nc-sa/4.0/,08:55,2014-01-01,Typical 2-phrase song characteristic of birds from SW USA. Habitat is Madrean oak/pine/juniper canyon woodlands.,173153-9.wav,164.6384625,224.0,95.16500923730368,0.0,255.0
173153,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173153,//creativecommons.org/licenses/by-nc-sa/4.0/,08:55,2014-01-01,Typical 2-phrase song characteristic of birds from SW USA. Habitat is Madrean oak/pine/juniper canyon woodlands.,173153-10.wav,165.1362075,218.0,94.88864839914702,0.0,255.0
173153,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173153,//creativecommons.org/licenses/by-nc-sa/4.0/,08:55,2014-01-01,Typical 2-phrase song characteristic of birds from SW USA. Habitat is Madrean oak/pine/juniper canyon woodlands.,173153-11.wav,162.9857325,212.0,96.7543317580068,0.0,255.0
173153,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173153,//creativecommons.org/licenses/by-nc-sa/4.0/,08:55,2014-01-01,Typical 2-phrase song characteristic of birds from SW USA. Habitat is Madrean oak/pine/juniper canyon woodlands.,173153-12.wav,169.5389525,224.0,90.74694847598316,0.0,255.0
173153,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173153,//creativecommons.org/licenses/by-nc-sa/4.0/,08:55,2014-01-01,Typical 2-phrase song characteristic of birds from SW USA. Habitat is Madrean oak/pine/juniper canyon woodlands.,173153-13.wav,168.376865,219.0,90.99585816273053,0.0,255.0
173153,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173153,//creativecommons.org/licenses/by-nc-sa/4.0/,08:55,2014-01-01,Typical 2-phrase song characteristic of birds from SW USA. Habitat is Madrean oak/pine/juniper canyon woodlands.,173153-14.wav,157.292295,218.0,101.17709325056228,0.0,255.0
173150,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173150,//creativecommons.org/licenses/by-nc-sa/4.0/,08:42,2014-01-01,Same recording session as XC173149. This cut actually precedes that one in time. Typical 2-phrase song given from open perch in oaks. Noise from rubber flexing of microphone windguard at start of cut. Signal amplified several dB. Habitat is Madrean pine/juniper canyon woodlands.,173150-0.wav,156.9748775,214.0,101.07197646410204,0.0,255.0
173150,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173150,//creativecommons.org/licenses/by-nc-sa/4.0/,08:42,2014-01-01,Same recording session as XC173149. This cut actually precedes that one in time. Typical 2-phrase song given from open perch in oaks. Noise from rubber flexing of microphone windguard at start of cut. Signal amplified several dB. Habitat is Madrean pine/juniper canyon woodlands.,173150-1.wav,168.97619,219.0,91.26285941216119,0.0,255.0
173150,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173150,//creativecommons.org/licenses/by-nc-sa/4.0/,08:42,2014-01-01,Same recording session as XC173149. This cut actually precedes that one in time. Typical 2-phrase song given from open perch in oaks. Noise from rubber flexing of microphone windguard at start of cut. Signal amplified several dB. Habitat is Madrean pine/juniper canyon woodlands.,173150-2.wav,157.4112325,204.0,100.63663262118295,0.0,255.0
173150,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173150,//creativecommons.org/licenses/by-nc-sa/4.0/,08:42,2014-01-01,Same recording session as XC173149. This cut actually precedes that one in time. Typical 2-phrase song given from open perch in oaks. Noise from rubber flexing of microphone windguard at start of cut. Signal amplified several dB. Habitat is Madrean pine/juniper canyon woodlands.,173150-3.wav,163.83831,217.0,95.7240708042857,0.0,255.0
173150,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173150,//creativecommons.org/licenses/by-nc-sa/4.0/,08:42,2014-01-01,Same recording session as XC173149. This cut actually precedes that one in time. Typical 2-phrase song given from open perch in oaks. Noise from rubber flexing of microphone windguard at start of cut. Signal amplified several dB. Habitat is Madrean pine/juniper canyon woodlands.,173150-4.wav,166.1541325,216.0,94.05227876384731,0.0,255.0
173150,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173150,//creativecommons.org/licenses/by-nc-sa/4.0/,08:42,2014-01-01,Same recording session as XC173149. This cut actually precedes that one in time. Typical 2-phrase song given from open perch in oaks. Noise from rubber flexing of microphone windguard at start of cut. Signal amplified several dB. Habitat is Madrean pine/juniper canyon woodlands.,173150-5.wav,148.2404675,217.0,110.03443237405935,0.0,255.0
173150,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173150,//creativecommons.org/licenses/by-nc-sa/4.0/,08:42,2014-01-01,Same recording session as XC173149. This cut actually precedes that one in time. Typical 2-phrase song given from open perch in oaks. Noise from rubber flexing of microphone windguard at start of cut. Signal amplified several dB. Habitat is Madrean pine/juniper canyon woodlands.,173150-6.wav,149.62842,218.0,108.68685591323175,0.0,255.0
173150,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173150,//creativecommons.org/licenses/by-nc-sa/4.0/,08:42,2014-01-01,Same recording session as XC173149. This cut actually precedes that one in time. Typical 2-phrase song given from open perch in oaks. Noise from rubber flexing of microphone windguard at start of cut. Signal amplified several dB. Habitat is Madrean pine/juniper canyon woodlands.,173150-7.wav,149.8984925,216.0,108.4023150985598,0.0,255.0
173150,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173150,//creativecommons.org/licenses/by-nc-sa/4.0/,08:42,2014-01-01,Same recording session as XC173149. This cut actually precedes that one in time. Typical 2-phrase song given from open perch in oaks. Noise from rubber flexing of microphone windguard at start of cut. Signal amplified several dB. Habitat is Madrean pine/juniper canyon woodlands.,173150-8.wav,150.5714375,216.0,107.89771511335907,0.0,255.0
173150,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173150,//creativecommons.org/licenses/by-nc-sa/4.0/,08:42,2014-01-01,Same recording session as XC173149. This cut actually precedes that one in time. Typical 2-phrase song given from open perch in oaks. Noise from rubber flexing of microphone windguard at start of cut. Signal amplified several dB. Habitat is Madrean pine/juniper canyon woodlands.,173150-9.wav,149.49528,212.0,108.84793111364864,0.0,255.0
173150,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173150,//creativecommons.org/licenses/by-nc-sa/4.0/,08:42,2014-01-01,Same recording session as XC173149. This cut actually precedes that one in time. Typical 2-phrase song given from open perch in oaks. Noise from rubber flexing of microphone windguard at start of cut. Signal amplified several dB. Habitat is Madrean pine/juniper canyon woodlands.,173150-10.wav,151.49218,214.0,107.41594743727582,0.0,255.0
173150,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173150,//creativecommons.org/licenses/by-nc-sa/4.0/,08:42,2014-01-01,Same recording session as XC173149. This cut actually precedes that one in time. Typical 2-phrase song given from open perch in oaks. Noise from rubber flexing of microphone windguard at start of cut. Signal amplified several dB. Habitat is Madrean pine/juniper canyon woodlands.,173150-11.wav,155.93079,210.0,103.65093665749433,0.0,255.0
173150,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173150,//creativecommons.org/licenses/by-nc-sa/4.0/,08:42,2014-01-01,Same recording session as XC173149. This cut actually precedes that one in time. Typical 2-phrase song given from open perch in oaks. Noise from rubber flexing of microphone windguard at start of cut. Signal amplified several dB. Habitat is Madrean pine/juniper canyon woodlands.,173150-12.wav,156.87944,209.0,101.13684969033986,0.0,255.0
173150,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173150,//creativecommons.org/licenses/by-nc-sa/4.0/,08:42,2014-01-01,Same recording session as XC173149. This cut actually precedes that one in time. Typical 2-phrase song given from open perch in oaks. Noise from rubber flexing of microphone windguard at start of cut. Signal amplified several dB. Habitat is Madrean pine/juniper canyon woodlands.,173150-13.wav,156.4903475,207.0,101.63362444008992,0.0,255.0
173150,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173150,//creativecommons.org/licenses/by-nc-sa/4.0/,08:42,2014-01-01,Same recording session as XC173149. This cut actually precedes that one in time. Typical 2-phrase song given from open perch in oaks. Noise from rubber flexing of microphone windguard at start of cut. Signal amplified several dB. Habitat is Madrean pine/juniper canyon woodlands.,173150-14.wav,162.7638075,214.0,95.93835758237134,0.0,255.0
173148,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173148,//creativecommons.org/licenses/by-nc-sa/4.0/,08:23,2014-01-01,Simple 2-phrase song characteristic of SW USA. 2 song types in the cut. Given from high perch ~30m from recordist. Habitat is Madrean pine/juniper canyon woodlands.,173148-0.wav,150.1436425,218.0,107.73882869853466,0.0,255.0
173148,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173148,//creativecommons.org/licenses/by-nc-sa/4.0/,08:23,2014-01-01,Simple 2-phrase song characteristic of SW USA. 2 song types in the cut. Given from high perch ~30m from recordist. Habitat is Madrean pine/juniper canyon woodlands.,173148-1.wav,148.0341775,224.0,109.63824476157258,0.0,255.0
173148,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173148,//creativecommons.org/licenses/by-nc-sa/4.0/,08:23,2014-01-01,Simple 2-phrase song characteristic of SW USA. 2 song types in the cut. Given from high perch ~30m from recordist. Habitat is Madrean pine/juniper canyon woodlands.,173148-2.wav,147.43399,220.0,109.92518350077886,0.0,255.0
173148,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173148,//creativecommons.org/licenses/by-nc-sa/4.0/,08:23,2014-01-01,Simple 2-phrase song characteristic of SW USA. 2 song types in the cut. Given from high perch ~30m from recordist. Habitat is Madrean pine/juniper canyon woodlands.,173148-3.wav,146.05969,219.0,111.19325724657904,0.0,255.0
173148,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173148,//creativecommons.org/licenses/by-nc-sa/4.0/,08:23,2014-01-01,Simple 2-phrase song characteristic of SW USA. 2 song types in the cut. Given from high perch ~30m from recordist. Habitat is Madrean pine/juniper canyon woodlands.,173148-4.wav,145.622615,217.0,111.72562034091274,0.0,255.0
173148,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173148,//creativecommons.org/licenses/by-nc-sa/4.0/,08:23,2014-01-01,Simple 2-phrase song characteristic of SW USA. 2 song types in the cut. Given from high perch ~30m from recordist. Habitat is Madrean pine/juniper canyon woodlands.,173148-5.wav,146.3525775,216.0,111.25745162283062,0.0,255.0
173148,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173148,//creativecommons.org/licenses/by-nc-sa/4.0/,08:23,2014-01-01,Simple 2-phrase song characteristic of SW USA. 2 song types in the cut. Given from high perch ~30m from recordist. Habitat is Madrean pine/juniper canyon woodlands.,173148-6.wav,147.0504,214.0,110.48273654666598,0.0,255.0
173148,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173148,//creativecommons.org/licenses/by-nc-sa/4.0/,08:23,2014-01-01,Simple 2-phrase song characteristic of SW USA. 2 song types in the cut. Given from high perch ~30m from recordist. Habitat is Madrean pine/juniper canyon woodlands.,173148-7.wav,147.6678625,209.0,109.60719582756003,0.0,255.0
173148,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173148,//creativecommons.org/licenses/by-nc-sa/4.0/,08:23,2014-01-01,Simple 2-phrase song characteristic of SW USA. 2 song types in the cut. Given from high perch ~30m from recordist. Habitat is Madrean pine/juniper canyon woodlands.,173148-8.wav,154.91164,206.0,102.20507576686394,0.0,255.0
173148,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173148,//creativecommons.org/licenses/by-nc-sa/4.0/,08:23,2014-01-01,Simple 2-phrase song characteristic of SW USA. 2 song types in the cut. Given from high perch ~30m from recordist. Habitat is Madrean pine/juniper canyon woodlands.,173148-9.wav,154.1059375,218.0,104.4735091530197,0.0,255.0
173148,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173148,//creativecommons.org/licenses/by-nc-sa/4.0/,08:23,2014-01-01,Simple 2-phrase song characteristic of SW USA. 2 song types in the cut. Given from high perch ~30m from recordist. Habitat is Madrean pine/juniper canyon woodlands.,173148-10.wav,154.7034275,218.0,103.1436990671376,0.0,255.0
173148,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173148,//creativecommons.org/licenses/by-nc-sa/4.0/,08:23,2014-01-01,Simple 2-phrase song characteristic of SW USA. 2 song types in the cut. Given from high perch ~30m from recordist. Habitat is Madrean pine/juniper canyon woodlands.,173148-11.wav,153.3400075,212.0,103.83452139052766,0.0,255.0
173148,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"FR 42, Upper Cave Creek Canyon, Cochise County, Arizona",31.901,-109.2288,1800,song,//www.xeno-canto.org/173148,//creativecommons.org/licenses/by-nc-sa/4.0/,08:23,2014-01-01,Simple 2-phrase song characteristic of SW USA. 2 song types in the cut. Given from high perch ~30m from recordist. Habitat is Madrean pine/juniper canyon woodlands.,173148-12.wav,149.065485,213.0,108.71132416503247,0.0,255.0
172752,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172752,//creativecommons.org/licenses/by-nc-sa/4.0/,11:15,2013-05-27,"Same individual as XC172751. Aggressive territorial song given in response to playback, but this is a different song type. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.",172752-0.wav,158.09911,216.0,100.51843799625966,0.0,255.0
172752,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172752,//creativecommons.org/licenses/by-nc-sa/4.0/,11:15,2013-05-27,"Same individual as XC172751. Aggressive territorial song given in response to playback, but this is a different song type. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.",172752-1.wav,155.262045,214.0,103.37539152244102,0.0,255.0
172752,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172752,//creativecommons.org/licenses/by-nc-sa/4.0/,11:15,2013-05-27,"Same individual as XC172751. Aggressive territorial song given in response to playback, but this is a different song type. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.",172752-2.wav,154.614365,213.0,103.97111382805694,0.0,255.0
172752,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172752,//creativecommons.org/licenses/by-nc-sa/4.0/,11:15,2013-05-27,"Same individual as XC172751. Aggressive territorial song given in response to playback, but this is a different song type. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.",172752-3.wav,154.64469,210.0,103.81965319631878,0.0,255.0
172752,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172752,//creativecommons.org/licenses/by-nc-sa/4.0/,11:15,2013-05-27,"Same individual as XC172751. Aggressive territorial song given in response to playback, but this is a different song type. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.",172752-4.wav,159.793135,215.0,98.72165989220285,0.0,255.0
172752,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172752,//creativecommons.org/licenses/by-nc-sa/4.0/,11:15,2013-05-27,"Same individual as XC172751. Aggressive territorial song given in response to playback, but this is a different song type. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.",172752-5.wav,166.6884375,212.0,91.93968197306643,0.0,255.0
172752,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172752,//creativecommons.org/licenses/by-nc-sa/4.0/,11:15,2013-05-27,"Same individual as XC172751. Aggressive territorial song given in response to playback, but this is a different song type. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.",172752-6.wav,161.3649925,214.0,97.44718914866117,0.0,255.0
172752,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172752,//creativecommons.org/licenses/by-nc-sa/4.0/,11:15,2013-05-27,"Same individual as XC172751. Aggressive territorial song given in response to playback, but this is a different song type. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.",172752-7.wav,161.34061,216.0,97.41174089825057,0.0,255.0
172752,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172752,//creativecommons.org/licenses/by-nc-sa/4.0/,11:15,2013-05-27,"Same individual as XC172751. Aggressive territorial song given in response to playback, but this is a different song type. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.",172752-8.wav,159.0089175,209.0,99.01987584812552,0.0,255.0
172752,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172752,//creativecommons.org/licenses/by-nc-sa/4.0/,11:15,2013-05-27,"Same individual as XC172751. Aggressive territorial song given in response to playback, but this is a different song type. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.",172752-9.wav,155.581445,206.0,101.87928894879457,0.0,255.0
172752,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172752,//creativecommons.org/licenses/by-nc-sa/4.0/,11:15,2013-05-27,"Same individual as XC172751. Aggressive territorial song given in response to playback, but this is a different song type. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.",172752-10.wav,161.7881375,217.0,97.003807382912,0.0,255.0
172752,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172752,//creativecommons.org/licenses/by-nc-sa/4.0/,11:15,2013-05-27,"Same individual as XC172751. Aggressive territorial song given in response to playback, but this is a different song type. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.",172752-11.wav,160.20764,216.0,98.35772654260771,0.0,255.0
172752,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172752,//creativecommons.org/licenses/by-nc-sa/4.0/,11:15,2013-05-27,"Same individual as XC172751. Aggressive territorial song given in response to playback, but this is a different song type. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.",172752-14.wav,158.95909,212.0,99.5770356376002,0.0,255.0
172752,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172752,//creativecommons.org/licenses/by-nc-sa/4.0/,11:15,2013-05-27,"Same individual as XC172751. Aggressive territorial song given in response to playback, but this is a different song type. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.",172752-15.wav,147.60783,209.0,110.1852158762286,0.0,255.0
172751,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172751,//creativecommons.org/licenses/by-nc-sa/4.0/,11:10,2013-05-27,Same session and individual as XC172750. Aggressive territorial song given in response to playback. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.,172751-0.wav,153.380655,214.0,104.69078429723878,0.0,255.0
172751,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172751,//creativecommons.org/licenses/by-nc-sa/4.0/,11:10,2013-05-27,Same session and individual as XC172750. Aggressive territorial song given in response to playback. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.,172751-1.wav,158.12096,215.0,100.98396555235095,0.0,255.0
172751,Thryomanes,bewickii,,Bewick's Wren,Eric DeFonso,United States,"Cottonwood Canyon, Las Animas County, Colorado",37.1388,-103.0875,1500,song,//www.xeno-canto.org/172751,//creativecommons.org/licenses/by-nc-sa/4.0/,11:10,2013-05-27,Same session and individual as XC172750. Aggressive territorial song given in response to playback. Bird had been on other side of stream back and then flew closer in. Habitat is semi-arid grassland and canyon riparian.,172751-2.wav,159.3592625,214.0,99.61439229828237,0.0,255.0
